관서명,주소,홈페이지,위도,경도
안양동안경찰서,안양시 동안구 동안로159번길 43 ,"
https://www.ggpolice.go.kr/ayda
",37.3912094396239,126.948865644818
양평경찰서,경기도 양평군 옥천면 고읍로 88,"
https://www.ggpolice.go.kr/yp
",37.5169251026736,127.454997234226
여주경찰서,경기도 여주시 세종로 50 ,"
https://www.ggpolice.go.kr/yj
",37.2932052159127,127.635529277674
용인동부경찰서,경기도 용인시 처인구 금학로 143,"
https://www.ggpolice.go.kr/yidb
",37.2415577695372,127.180431406937
이천경찰서,경기도 이천시 부악로 32,"
https://www.ggpolice.go.kr/ic
",37.2735973588263,127.434764212397
평택경찰서,경기도 평택시 중앙로 67 ,"
https://www.ggpolice.go.kr/pt
",36.9948466801142,127.090957652395
오산경찰서,경기도 오산시 동부대로 596 ,"
https://www.ggpolice.go.kr/os/
",37.1536368556184,127.082245675536
화성서부경찰서,경기도 화성시 남양읍 남양로 570,"
https://www.ggpolice.go.kr/hssb
",37.1913384769585,126.822490664432
화성동탄경찰서,경기도 화성시 동탄대로 13길 70,"
https://www.ggpolice.go.kr/hsdt/index.do
",37.1857284229221,127.094115172639
하남경찰서,경기도 하남시 검단로 27  ,"
https://www.ggpolice.go.kr/hn
",37.5226716618107,127.224643080043
의왕경찰서,경기도 의왕시 오봉로 10,"
https://www.ggpolice.go.kr/uw
",37.3451981829569,126.974048634012
안양만안경찰서,경기도 안양시 만안구 냉천로 63 ,"
https://www.ggpolice.go.kr/ayma
",37.3873338294762,126.925974279078
부천오정경찰서,경기도 부천시 오정구 소사로 631  ,"
https://www.ggpolice.go.kr/bcoj
",37.5144946834328,126.800320886988
용인서부경찰서,경기도 용인시 기흥구 용구대로2469번길 32 ,"
https://www.ggpolice.go.kr/yisb
",37.3096181650731,127.106125506775
경기도북부경찰청,경기도 의정부시 금오로23번길 22-49,"
https://www.ggbpolice.go.kr
",37.7568448941375,127.069600692003
가평경찰서,경기도 가평군 가평읍 가화로 61,"
https://www.ggpolice.go.kr/gp
",37.8255352403845,127.515018486696
고양경찰서,경기도 고양시 덕양구 화중로 12,"
https://www.ggpolice.go.kr/gy
",37.6287046967336,126.829841990373
구리경찰서,경기도 구리시 아차산로 359,"
https://www.ggpolice.go.kr/guri
",37.5871022601959,127.129737505139
남양주북부경찰서,경기도 남양주시 진접읍 진건오남로 1019,"
https://www.ggbpolice.go.kr/nyjbb
",37.7099804239391,127.183658435111
남양주남부경찰서,경기도 남양주시 경춘로 532,"
https://www.ggpolice.go.kr/nyj
",37.6117438266267,127.172067404298
동두천경찰서,경기도 동두천시 상패로 89,"
https://www.ggpolice.go.kr/ddc
",37.9102142546342,127.046170181556
양주경찰서,경기도 양주시 평화로 1699,"
https://www.ggpolice.go.kr/yangju
",37.8408108954838,127.054895715582
연천경찰서,경기도 연천군 연천읍 연천로 239,"
https://www.ggpolice.go.kr/yc
",38.098287733673,127.073715235446
의정부경찰서,경기도 의정부시 호국로 1265,"
https://www.ggpolice.go.kr/ujb
",37.7445395533102,127.044264862914
일산동부경찰서,경기도 고양시 일산동구 중앙로 1338,"
https://www.ggpolice.go.kr/is
",37.6650186767295,126.769549191601
일산서부경찰서,경기 고양시 일산서구 중앙로 1640,"
https://www.ggbpolice.go.kr/issb
",37.6799821051926,126.740482804357
파주경찰서,경기도 파주시 쇠재로 140,"
https://www.ggpolice.go.kr/pj
",37.753714726074,126.778774788207
포천경찰서,경기도 포천시 군내면 호국로 1570,"
https://www.ggpolice.go.kr/pc
",37.8937568237843,127.205303212856
강원도경찰청,강원도 춘천시 동내면 세실로 49,"
https://www.gwpolice.go.kr
",37.8618941014695,127.757292578182
강릉경찰서,강원도 강릉시 강릉대로 377,"
https://www.gwpolice.go.kr/gn
",37.76871479766,128.906821060855
고성경찰서,강원도 고성군 간성읍 탑동길 12,"
https://www.gwpolice.go.kr/gs
",38.3765562448959,128.476884366701
동해경찰서,강원도 동해시 천곡로 107,"
https://www.gwpolice.go.kr/dh
",37.524695175397,129.116824225526
삼척경찰서,강원도 삼척시 정상로 53,"
https://www.gwpolice.go.kr/sc
",37.4458221820098,129.173945882806
속초경찰서,강원도 속초시 도리원길 93,"
https://www.gwpolice.go.kr/sokcho
",38.1972677386795,128.568345558884
양구경찰서,강원도 양구군 양구읍 양남로 1,"
https://www.gwpolice.go.kr/yg
",38.1054760476855,127.99137399943
영월경찰서,강원도 영월군 영월읍 단종로9,"
https://www.gwpolice.go.kr/yw
",37.1847153906035,128.468079860397
원주경찰서,강원도 원주시 봉산로 1,"
https://www.gwpolice.go.kr/wj
",37.3482332759635,127.958264288425
인제경찰서,강원도 인제군 인제로209번길 9,"
https://www.gwpolice.go.kr/ij
",38.0702518122607,128.172672541971
정선경찰서,강원도 정선군 정선읍 비봉로 31,"
https://www.gwpolice.go.kr/js
",37.3820081057259,128.661623900585
철원경찰서,강원도 철원군 갈말읍 삼부연로 35,"
https://www.gwpolice.go.kr/cw
",38.1460783943116,127.311240662533
춘천경찰서,강원도 춘천시 춘천로 61,"
https://www.gwpolice.go.kr/cc
",37.8702852182741,127.724254349878
태백경찰서,강원도 태백시 장성로 26,"
https://www.gwpolice.go.kr/tb
",37.1023545079017,129.007787709537
평창경찰서,강원도 평창군 평창읍 군청길 55,"
https://www.gwpolice.go.kr/pc
",37.3695336833573,128.389271909921
홍천경찰서,강원도 홍천군 홍천읍 홍천로 651,"
https://www.gwpolice.go.kr/hc
",37.7067612095982,127.908476330742
화천경찰서,강원도 화천군 화천읍 화천새싹길 33,"
https://www.gwpolice.go.kr/hwachun
",38.1063799968176,127.707742147345
